"state","Undecided","poll_id","pollster","start_date","end_date","sample_subpopulation","sample_size","mode","partisanship","partisan_affiliation","reppoll","dempoll","libpoll","threepoll","grepoll","Other","repres","demres","libres","greres","daystoelection","perrep","perdem","perind","permultiracial","perwhite","perblack","perindig","perasian","perpacific","perother","perlatinx","popcit18plus","percit18plusmale","percit18plusfem","medage","perhsplus","perugplus","unemp","medhhincome","per2034","per3554","per5564","per65plus","singledadfam","singlemomfam","vets","bornstateres","forborncit","noneng","spanish","nonengsp","nonsplang","splang","forlang","meanhhincome","perfoodstamp","percapitainc","medearngap","perhealthins","perbelowpov","minblack","minlatinx","minother","femdomcit18plus","femdom","gunbckcheck","evangelical_pop","vepvotingrate","wideo","citi6013","w_gayrights_employment_discrimit","giexorder","gilaw","giexorder_law","soexorder","solaw","soexorder_law","guncontrol_assaultweapon_ban","guncontrol_opencarry","labor_minwage_abovefed","regulation_physician_suicide","earned_income_taxcredit","x_tax_rate_rich","x_top_corporateincometaxrate","genderrights_era_ratification","genderrights_state_eras","genrights_genddiscrim_post1964","statemin","employ_pop","pctwomenearn","death_penalty","w_ec_access","abortion_consent_1992_2014","w_abortion_parental_notice_1983_","abortion_medicaid","demties","repties","libties","greties"
"KY",0.02,26807,"SurveyMonkey",2016-10-31,2016-11-07,"Likely Voters",1315,"Internet","Nonpartisan","None",0.52,0.38,0,0,0,0,0,0,0,0,1,44,43,13,2.1,89.3,9.3,0.8,1.7,0.1,1,3.3,3329835,48.4,51.6,38.8,85.1,23.3,6.5,45215,19.5,26.3,13.3,15.2,5,12.7,8.3,69.6,37,5.3,2.6,2.7,1,0,1,62596,16.5,25082,7743,94,18.5,1,0,0,1,1,1900000,34.099998,0.55,-0.361260802,41.27558,0,1,0,1,1,0,1,0,1,0,0,0,6.18,6,1,0,1,7.25,0.71584175,82.06,0,1,1,2,0,0,0,0,0
"KY",0,26793,"UPI/CVOTER",2016-10-30,2016-11-06,"Likely Voters",328,"Internet","Nonpartisan","None",0.6,0.36,0,0,0,0,0,0,0,0,2,44,43,13,2.1,89.3,9.3,0.8,1.7,0.1,1,3.3,3329835,48.4,51.6,38.8,85.1,23.3,6.5,45215,19.5,26.3,13.3,15.2,5,12.7,8.3,69.6,37,5.3,2.6,2.7,1,0,1,62596,16.5,25082,7743,94,18.5,1,0,0,1,1,1900000,34.099998,0.55,-0.361260802,41.27558,0,1,0,1,1,0,1,0,1,0,0,0,6.18,6,1,0,1,7.25,0.71584175,82.06,0,1,1,2,0,0,0,0,0
"KY",0.04,26806,"Ipsos/Reuters",2016-10-17,2016-11-06,"Likely Voters",651,"Internet","Nonpartisan","None",0.58,0.38,0,0,0,0,0,0,0,0,2,44,43,13,2.1,89.3,9.3,0.8,1.7,0.1,1,3.3,3329835,48.4,51.6,38.8,85.1,23.3,6.5,45215,19.5,26.3,13.3,15.2,5,12.7,8.3,69.6,37,5.3,2.6,2.7,1,0,1,62596,16.5,25082,7743,94,18.5,1,0,0,1,1,1900000,34.099998,0.55,-0.361260802,41.27558,0,1,0,1,1,0,1,0,1,0,0,0,6.18,6,1,0,1,7.25,0.71584175,82.06,0,1,1,2,0,0,0,0,0
"KY",0.01,26572,"SurveyMonkey",2016-10-24,2016-10-30,"Likely Voters",318,"Internet","Nonpartisan","None",0.59,0.31,0,0,0,0,0,0,0,0,9,44,43,13,2.1,89.3,9.3,0.8,1.7,0.1,1,3.3,3329835,48.4,51.6,38.8,85.1,23.3,6.5,45215,19.5,26.3,13.3,15.2,5,12.7,8.3,69.6,37,5.3,2.6,2.7,1,0,1,62596,16.5,25082,7743,94,18.5,1,0,0,1,1,1900000,34.099998,0.55,-0.361260802,41.27558,0,1,0,1,1,0,1,0,1,0,0,0,6.18,6,1,0,1,7.25,0.71584175,82.06,0,1,1,2,0,0,0,0,0
"KY",0,26592,"UPI/CVOTER",2016-10-23,2016-10-29,"Likely Voters",324,"Internet","Nonpartisan","None",0.59,0.37,0,0,0,0,0,0,0,0,10,44,43,13,2.1,89.3,9.3,0.8,1.7,0.1,1,3.3,3329835,48.4,51.6,38.8,85.1,23.3,6.5,45215,19.5,26.3,13.3,15.2,5,12.7,8.3,69.6,37,5.3,2.6,2.7,1,0,1,62596,16.5,25082,7743,94,18.5,1,0,0,1,1,1900000,34.099998,0.55,-0.361260802,41.27558,0,1,0,1,1,0,1,0,1,0,0,0,6.18,6,1,0,1,7.25,0.71584175,82.06,0,1,1,2,0,0,0,0,0
"KY",0.05,26594,"Cygnal (RunSwitch PR)",2016-10-26,2016-10-28,"Likely Voters",811,"Live Phone","Sponsor","Rep",0.56,0.32,0,0,0,0,0,0,0,0,11,44,43,13,2.1,89.3,9.3,0.8,1.7,0.1,1,3.3,3329835,48.4,51.6,38.8,85.1,23.3,6.5,45215,19.5,26.3,13.3,15.2,5,12.7,8.3,69.6,37,5.3,2.6,2.7,1,0,1,62596,16.5,25082,7743,94,18.5,1,0,0,1,1,1900000,34.099998,0.55,-0.361260802,41.27558,0,1,0,1,1,0,1,0,1,0,0,0,6.18,6,1,0,1,7.25,0.71584175,82.06,0,1,1,2,0,0,0,0,0
"KY",0.01,26431,"SurveyMonkey",2016-10-17,2016-10-23,"Likely Voters",297,"Internet","Nonpartisan","None",0.61,0.29,0,0,0,0,0,0,0,0,16,44,43,13,2.1,89.3,9.3,0.8,1.7,0.1,1,3.3,3329835,48.4,51.6,38.8,85.1,23.3,6.5,45215,19.5,26.3,13.3,15.2,5,12.7,8.3,69.6,37,5.3,2.6,2.7,1,0,1,62596,16.5,25082,7743,94,18.5,1,0,0,1,1,1900000,34.099998,0.55,-0.361260802,41.27558,0,1,0,1,1,0,1,0,1,0,0,0,6.18,6,1,0,1,7.25,0.71584175,82.06,0,1,1,2,0,0,0,0,0
"KY",0.08,26344,"Ipsos/Reuters",2016-09-23,2016-10-13,"Likely Voters",576,"Internet","Nonpartisan","None",0.53,0.39,0,0,0,0,0,0,0,0,26,44,43,13,2.1,89.3,9.3,0.8,1.7,0.1,1,3.3,3329835,48.4,51.6,38.8,85.1,23.3,6.5,45215,19.5,26.3,13.3,15.2,5,12.7,8.3,69.6,37,5.3,2.6,2.7,1,0,1,62596,16.5,25082,7743,94,18.5,1,0,0,1,1,1900000,34.099998,0.55,-0.361260802,41.27558,0,1,0,1,1,0,1,0,1,0,0,0,6.18,6,1,0,1,7.25,0.71584175,82.06,0,1,1,2,0,0,0,0,0
"KY",0.06,26110,"Ipsos/Reuters",2016-09-16,2016-10-06,"Likely Voters",627,"Internet","Nonpartisan","None",0.57,0.37,0,0,0,0,0,0,0,0,33,44,43,13,2.1,89.3,9.3,0.8,1.7,0.1,1,3.3,3329835,48.4,51.6,38.8,85.1,23.3,6.5,45215,19.5,26.3,13.3,15.2,5,12.7,8.3,69.6,37,5.3,2.6,2.7,1,0,1,62596,16.5,25082,7743,94,18.5,1,0,0,1,1,1900000,34.099998,0.55,-0.361260802,41.27558,0,1,0,1,1,0,1,0,1,0,0,0,6.18,6,1,0,1,7.25,0.71584175,82.06,0,1,1,2,0,0,0,0,0
"KY",0.11,25550,"Ipsos/Reuters",2016-08-26,2016-09-15,"Likely Voters",716,"Internet","Nonpartisan","None",0.54,0.35,0,0,0,0,0,0,0,0,54,44,43,13,2.1,89.3,9.3,0.8,1.7,0.1,1,3.3,3329835,48.4,51.6,38.8,85.1,23.3,6.5,45215,19.5,26.3,13.3,15.2,5,12.7,8.3,69.6,37,5.3,2.6,2.7,1,0,1,62596,16.5,25082,7743,94,18.5,1,0,0,1,1,1900000,34.099998,0.55,-0.361260802,41.27558,0,1,0,1,1,0,1,0,1,0,0,0,6.18,6,1,0,1,7.25,0.71584175,82.06,0,1,1,2,0,0,0,0,0
"KY",0.09,25368,"WashPost/SurveyMonkey",2016-08-09,2016-09-01,"Registered Voters",732,"Internet","Nonpartisan","None",0.57,0.34,0,0,0,0,0,0,0,0,68,44,43,13,2.1,89.3,9.3,0.8,1.7,0.1,1,3.3,3329835,48.4,51.6,38.8,85.1,23.3,6.5,45215,19.5,26.3,13.3,15.2,5,12.7,8.3,69.6,37,5.3,2.6,2.7,1,0,1,62596,16.5,25082,7743,94,18.5,1,0,0,1,1,1900000,34.099998,0.55,-0.361260802,41.27558,0,1,0,1,1,0,1,0,1,0,0,0,6.18,6,1,0,1,7.25,0.71584175,82.06,0,1,1,2,0,0,0,0,0
"KY",0.13,22299,"PPP (D)",2015-06-18,2015-06-21,"Likely Voters",1108,"IVR/Online","Pollster","Dem",0.42,0.45,0,0,0,0,0,0,0,0,506,44,43,13,2.1,89.3,9.3,0.8,1.7,0.1,1,3.3,3329835,48.4,51.6,38.8,85.1,23.3,6.5,45215,19.5,26.3,13.3,15.2,5,12.7,8.3,69.6,37,5.3,2.6,2.7,1,0,1,62596,16.5,25082,7743,94,18.5,1,0,0,1,1,1900000,34.099998,0.55,-0.361260802,41.27558,0,1,0,1,1,0,1,0,1,0,0,0,6.18,6,1,0,1,7.25,0.71584175,82.06,0,1,1,2,0,0,0,0,0
"LA",0.04,26807,"SurveyMonkey",2016-10-31,2016-11-07,"Likely Voters",982,"Internet","Nonpartisan","None",0.51,0.39,0,0,0,0.06,0,0,0,0,1,41,43,16,2.1,64.3,33.3,1.3,2,0.1,1.3,4.9,3454978,48,52,36.4,84.6,23.2,7.1,45727,21.5,25.2,12.8,14,4.9,15.9,7.3,78.3,40.9,8.2,3.5,4.7,1,0,1,64895,14.9,25456,15898,88.1,19.6,1,0,0,1,1,198907,24.1,0.6,-0.489667147,42.16489,0,0,0,0,0,0,0,0,1,0,0,1,3.75,8,0,1,1,7.25,0.7413355,68.68,0,1,1,2,0,0,0,0,0
"LA",0,26793,"UPI/CVOTER",2016-10-30,2016-11-06,"Likely Voters",329,"Internet","Nonpartisan","None",0.55,0.4,0,0,0,0.05,0,0,0,0,2,41,43,16,2.1,64.3,33.3,1.3,2,0.1,1.3,4.9,3454978,48,52,36.4,84.6,23.2,7.1,45727,21.5,25.2,12.8,14,4.9,15.9,7.3,78.3,40.9,8.2,3.5,4.7,1,0,1,64895,14.9,25456,15898,88.1,19.6,1,0,0,1,1,198907,24.1,0.6,-0.489667147,42.16489,0,0,0,0,0,0,0,0,1,0,0,1,3.75,8,0,1,1,7.25,0.7413355,68.68,0,1,1,2,0,0,0,0,0
"LA",0.12,26806,"Ipsos/Reuters",2016-10-17,2016-11-06,"Likely Voters",633,"Internet","Nonpartisan","None",0.52,0.36,0,0,0,0,0,0,0,0,2,41,43,16,2.1,64.3,33.3,1.3,2,0.1,1.3,4.9,3454978,48,52,36.4,84.6,23.2,7.1,45727,21.5,25.2,12.8,14,4.9,15.9,7.3,78.3,40.9,8.2,3.5,4.7,1,0,1,64895,14.9,25456,15898,88.1,19.6,1,0,0,1,1,198907,24.1,0.6,-0.489667147,42.16489,0,0,0,0,0,0,0,0,1,0,0,1,3.75,8,0,1,1,7.25,0.7413355,68.68,0,1,1,2,0,0,0,0,0
"LA",0.03,26572,"SurveyMonkey",2016-10-24,2016-10-30,"Likely Voters",320,"Internet","Nonpartisan","None",0.54,0.36,0,0,0,0.06,0,0,0,0,9,41,43,16,2.1,64.3,33.3,1.3,2,0.1,1.3,4.9,3454978,48,52,36.4,84.6,23.2,7.1,45727,21.5,25.2,12.8,14,4.9,15.9,7.3,78.3,40.9,8.2,3.5,4.7,1,0,1,64895,14.9,25456,15898,88.1,19.6,1,0,0,1,1,198907,24.1,0.6,-0.489667147,42.16489,0,0,0,0,0,0,0,0,1,0,0,1,3.75,8,0,1,1,7.25,0.7413355,68.68,0,1,1,2,0,0,0,0,0
"LA",0,26592,"UPI/CVOTER",2016-10-23,2016-10-29,"Likely Voters",316,"Internet","Nonpartisan","None",0.56,0.4,0,0,0,0.04,0,0,0,0,10,41,43,16,2.1,64.3,33.3,1.3,2,0.1,1.3,4.9,3454978,48,52,36.4,84.6,23.2,7.1,45727,21.5,25.2,12.8,14,4.9,15.9,7.3,78.3,40.9,8.2,3.5,4.7,1,0,1,64895,14.9,25456,15898,88.1,19.6,1,0,0,1,1,198907,24.1,0.6,-0.489667147,42.16489,0,0,0,0,0,0,0,0,1,0,0,1,3.75,8,0,1,1,7.25,0.7413355,68.68,0,1,1,2,0,0,0,0,0
"LA",0.01,26431,"SurveyMonkey",2016-10-17,2016-10-23,"Likely Voters",324,"Internet","Nonpartisan","None",0.51,0.39,0,0,0,0.09,0,0,0,0,16,41,43,16,2.1,64.3,33.3,1.3,2,0.1,1.3,4.9,3454978,48,52,36.4,84.6,23.2,7.1,45727,21.5,25.2,12.8,14,4.9,15.9,7.3,78.3,40.9,8.2,3.5,4.7,1,0,1,64895,14.9,25456,15898,88.1,19.6,1,0,0,1,1,198907,24.1,0.6,-0.489667147,42.16489,0,0,0,0,0,0,0,0,1,0,0,1,3.75,8,0,1,1,7.25,0.7413355,68.68,0,1,1,2,0,0,0,0,0
"LA",0.08,26486,"Southern Media/Opinion Research",2016-10-19,2016-10-21,"Likely Voters",500,"Live Phone","Nonpartisan","None",0.5,0.35,0,0,0,0.07,0,0,0,0,18,41,43,16,2.1,64.3,33.3,1.3,2,0.1,1.3,4.9,3454978,48,52,36.4,84.6,23.2,7.1,45727,21.5,25.2,12.8,14,4.9,15.9,7.3,78.3,40.9,8.2,3.5,4.7,1,0,1,64895,14.9,25456,15898,88.1,19.6,1,0,0,1,1,198907,24.1,0.6,-0.489667147,42.16489,0,0,0,0,0,0,0,0,1,0,0,1,3.75,8,0,1,1,7.25,0.7413355,68.68,0,1,1,2,0,0,0,0,0
"LA",0.07,26616,"Lucid/The Times-Picayune",2016-10-15,2016-10-21,"Likely Voters",614,"Internet","Nonpartisan","None",0.43,0.4,0,0,0,0.1,0,0,0,0,18,41,43,16,2.1,64.3,33.3,1.3,2,0.1,1.3,4.9,3454978,48,52,36.4,84.6,23.2,7.1,45727,21.5,25.2,12.8,14,4.9,15.9,7.3,78.3,40.9,8.2,3.5,4.7,1,0,1,64895,14.9,25456,15898,88.1,19.6,1,0,0,1,1,198907,24.1,0.6,-0.489667147,42.16489,0,0,0,0,0,0,0,0,1,0,0,1,3.75,8,0,1,1,7.25,0.7413355,68.68,0,1,1,2,0,0,0,0,0
"LA",0.06,26522,"University of New Orleans",2016-10-15,2016-10-21,"Likely Voters",603,"Live Phone","Nonpartisan","None",0.49,0.35,0,0,0,0.1,0,0,0,0,18,41,43,16,2.1,64.3,33.3,1.3,2,0.1,1.3,4.9,3454978,48,52,36.4,84.6,23.2,7.1,45727,21.5,25.2,12.8,14,4.9,15.9,7.3,78.3,40.9,8.2,3.5,4.7,1,0,1,64895,14.9,25456,15898,88.1,19.6,1,0,0,1,1,198907,24.1,0.6,-0.489667147,42.16489,0,0,0,0,0,0,0,0,1,0,0,1,3.75,8,0,1,1,7.25,0.7413355,68.68,0,1,1,2,0,0,0,0,0
"LA",0.09,26371,"Mason-Dixon/FOX 8/Raycom",2016-10-17,2016-10-19,"Likely Voters",625,"Live Phone","Nonpartisan","None",0.54,0.34,0,0,0,0.03,0,0,0,0,20,41,43,16,2.1,64.3,33.3,1.3,2,0.1,1.3,4.9,3454978,48,52,36.4,84.6,23.2,7.1,45727,21.5,25.2,12.8,14,4.9,15.9,7.3,78.3,40.9,8.2,3.5,4.7,1,0,1,64895,14.9,25456,15898,88.1,19.6,1,0,0,1,1,198907,24.1,0.6,-0.489667147,42.16489,0,0,0,0,0,0,0,0,1,0,0,1,3.75,8,0,1,1,7.25,0.7413355,68.68,0,1,1,2,0,0,0,0,0
"LA",0.12,26208,"JMC Analytics (R-Fleming)",2016-10-11,2016-10-15,"Likely Voters",800,"IVR/Live Phone","Sponsor","Rep",0.45,0.38,0,0,0,0.05,0,0,0,0,24,41,43,16,2.1,64.3,33.3,1.3,2,0.1,1.3,4.9,3454978,48,52,36.4,84.6,23.2,7.1,45727,21.5,25.2,12.8,14,4.9,15.9,7.3,78.3,40.9,8.2,3.5,4.7,1,0,1,64895,14.9,25456,15898,88.1,19.6,1,0,0,1,1,198907,24.1,0.6,-0.489667147,42.16489,0,0,0,0,0,0,0,0,1,0,0,1,3.75,8,0,1,1,7.25,0.7413355,68.68,0,1,1,2,0,0,0,0,0
"LA",0.15,26344,"Ipsos/Reuters",2016-09-23,2016-10-13,"Likely Voters",644,"Internet","Nonpartisan","None",0.49,0.36,0,0,0,0,0,0,0,0,26,41,43,16,2.1,64.3,33.3,1.3,2,0.1,1.3,4.9,3454978,48,52,36.4,84.6,23.2,7.1,45727,21.5,25.2,12.8,14,4.9,15.9,7.3,78.3,40.9,8.2,3.5,4.7,1,0,1,64895,14.9,25456,15898,88.1,19.6,1,0,0,1,1,198907,24.1,0.6,-0.489667147,42.16489,0,0,0,0,0,0,0,0,1,0,0,1,3.75,8,0,1,1,7.25,0.7413355,68.68,0,1,1,2,0,0,0,0,0
"LA",0.13,26111,"Ipsos/Reuters",2016-09-16,2016-10-06,"Likely Voters",631,"Internet","Nonpartisan","None",0.51,0.36,0,0,0,0,0,0,0,0,33,41,43,16,2.1,64.3,33.3,1.3,2,0.1,1.3,4.9,3454978,48,52,36.4,84.6,23.2,7.1,45727,21.5,25.2,12.8,14,4.9,15.9,7.3,78.3,40.9,8.2,3.5,4.7,1,0,1,64895,14.9,25456,15898,88.1,19.6,1,0,0,1,1,198907,24.1,0.6,-0.489667147,42.16489,0,0,0,0,0,0,0,0,1,0,0,1,3.75,8,0,1,1,7.25,0.7413355,68.68,0,1,1,2,0,0,0,0,0
"LA",0.13,25682,"JMC Analytics (R)",2016-09-22,2016-09-24,"Likely Voters",905,"IVR/Live Phone","Pollster","Rep",0.45,0.35,0,0,0,0.08,0,0,0,0,45,41,43,16,2.1,64.3,33.3,1.3,2,0.1,1.3,4.9,3454978,48,52,36.4,84.6,23.2,7.1,45727,21.5,25.2,12.8,14,4.9,15.9,7.3,78.3,40.9,8.2,3.5,4.7,1,0,1,64895,14.9,25456,15898,88.1,19.6,1,0,0,1,1,198907,24.1,0.6,-0.489667147,42.16489,0,0,0,0,0,0,0,0,1,0,0,1,3.75,8,0,1,1,7.25,0.7413355,68.68,0,1,1,2,0,0,0,0,0
"LA",0.11,25605,"Southern Media/Opinion Research",2016-09-15,2016-09-17,"Likely Voters",500,"Live Phone","Nonpartisan","None",0.49,0.33,0,0,0,0.08,0,0,0,0,52,41,43,16,2.1,64.3,33.3,1.3,2,0.1,1.3,4.9,3454978,48,52,36.4,84.6,23.2,7.1,45727,21.5,25.2,12.8,14,4.9,15.9,7.3,78.3,40.9,8.2,3.5,4.7,1,0,1,64895,14.9,25456,15898,88.1,19.6,1,0,0,1,1,198907,24.1,0.6,-0.489667147,42.16489,0,0,0,0,0,0,0,0,1,0,0,1,3.75,8,0,1,1,7.25,0.7413355,68.68,0,1,1,2,0,0,0,0,0
"LA",0.12,25551,"Ipsos/Reuters",2016-08-26,2016-09-15,"Likely Voters",511,"Internet","Nonpartisan","None",0.54,0.34,0,0,0,0,0,0,0,0,54,41,43,16,2.1,64.3,33.3,1.3,2,0.1,1.3,4.9,3454978,48,52,36.4,84.6,23.2,7.1,45727,21.5,25.2,12.8,14,4.9,15.9,7.3,78.3,40.9,8.2,3.5,4.7,1,0,1,64895,14.9,25456,15898,88.1,19.6,1,0,0,1,1,198907,24.1,0.6,-0.489667147,42.16489,0,0,0,0,0,0,0,0,1,0,0,1,3.75,8,0,1,1,7.25,0.7413355,68.68,0,1,1,2,0,0,0,0,0
"LA",0.06,25438,"Anzalone (D-Democrats For Education Reform)",2016-08-29,2016-09-01,"Likely Voters",605,"Live Phone","Sponsor","Dem",0.46,0.4,0,0,0,0.08,0,0,0,0,68,41,43,16,2.1,64.3,33.3,1.3,2,0.1,1.3,4.9,3454978,48,52,36.4,84.6,23.2,7.1,45727,21.5,25.2,12.8,14,4.9,15.9,7.3,78.3,40.9,8.2,3.5,4.7,1,0,1,64895,14.9,25456,15898,88.1,19.6,1,0,0,1,1,198907,24.1,0.6,-0.489667147,42.16489,0,0,0,0,0,0,0,0,1,0,0,1,3.75,8,0,1,1,7.25,0.7413355,68.68,0,1,1,2,0,0,0,0,0
"LA",0.08,25369,"WashPost/SurveyMonkey",2016-08-09,2016-09-01,"Registered Voters",871,"Internet","Nonpartisan","None",0.53,0.38,0,0,0,0,0,0,0,0,68,41,43,16,2.1,64.3,33.3,1.3,2,0.1,1.3,4.9,3454978,48,52,36.4,84.6,23.2,7.1,45727,21.5,25.2,12.8,14,4.9,15.9,7.3,78.3,40.9,8.2,3.5,4.7,1,0,1,64895,14.9,25456,15898,88.1,19.6,1,0,0,1,1,198907,24.1,0.6,-0.489667147,42.16489,0,0,0,0,0,0,0,0,1,0,0,1,3.75,8,0,1,1,7.25,0.7413355,68.68,0,1,1,2,0,0,0,0,0
"LA",0.08,24470,"JMC Analytics (R)",2016-05-05,2016-05-06,"Likely Voters",624,"Automated Phone","Pollster","Rep",0.52,0.36,0,0,0,0.04,0,0,0,0,186,41,43,16,2.1,64.3,33.3,1.3,2,0.1,1.3,4.9,3454978,48,52,36.4,84.6,23.2,7.1,45727,21.5,25.2,12.8,14,4.9,15.9,7.3,78.3,40.9,8.2,3.5,4.7,1,0,1,64895,14.9,25456,15898,88.1,19.6,1,0,0,1,1,198907,24.1,0.6,-0.489667147,42.16489,0,0,0,0,0,0,0,0,1,0,0,1,3.75,8,0,1,1,7.25,0.7413355,68.68,0,1,1,2,0,0,0,0,0
"LA",0,22846,"Clarus/WWL-TV/The Advocate",2015-09-20,2015-09-23,"Likely Voters",800,"Live Phone","Nonpartisan","None",0.47,0.39,0,0,0,0,0,0,0,0,412,41,43,16,2.1,64.3,33.3,1.3,2,0.1,1.3,4.9,3454978,48,52,36.4,84.6,23.2,7.1,45727,21.5,25.2,12.8,14,4.9,15.9,7.3,78.3,40.9,8.2,3.5,4.7,1,0,1,64895,14.9,25456,15898,88.1,19.6,1,0,0,1,1,198907,24.1,0.6,-0.489667147,42.16489,0,0,0,0,0,0,0,0,1,0,0,1,3.75,8,0,1,1,7.25,0.7413355,68.68,0,1,1,2,0,0,0,0,0
"ME",0.02,26807,"SurveyMonkey",2016-10-31,2016-11-07,"Likely Voters",779,"Internet","Nonpartisan","None",0.41,0.44,0,0,0,0.04,0,0,0,0,1,36,47,17,2.3,96.8,1.7,1.9,1.5,0.1,0.3,1.5,1056410,48.4,51.6,44.6,91.7,30.1,5.4,51494,17.3,26.3,15.8,18.8,4.6,9.8,10,64.1,57.2,6.1,0.8,5.3,1,0,1,67135,15.8,28437,10093,91.6,13.4,0,0,1,1,1,144974,3.8,0.66,0.062722385,74.19726,2,1,1,1,1,1,1,1,0,1,0,1,5.25,8,1,1,1,8,0.80195975,80,1,2,1,2,1,0,0,0,0
"ME",0,26793,"UPI/CVOTER",2016-10-30,2016-11-06,"Likely Voters",308,"Internet","Nonpartisan","None",0.41,0.54,0,0,0,0.05,0,0,0,0,2,36,47,17,2.3,96.8,1.7,1.9,1.5,0.1,0.3,1.5,1056410,48.4,51.6,44.6,91.7,30.1,5.4,51494,17.3,26.3,15.8,18.8,4.6,9.8,10,64.1,57.2,6.1,0.8,5.3,1,0,1,67135,15.8,28437,10093,91.6,13.4,0,0,1,1,1,144974,3.8,0.66,0.062722385,74.19726,2,1,1,1,1,1,1,1,0,1,0,1,5.25,8,1,1,1,8,0.80195975,80,1,2,1,2,1,0,0,0,0
"ME",0.23,26806,"Ipsos/Reuters",2016-10-17,2016-11-06,"Likely Voters",304,"Internet","Nonpartisan","None",0.35,0.42,0,0,0,0,0,0,0,0,2,36,47,17,2.3,96.8,1.7,1.9,1.5,0.1,0.3,1.5,1056410,48.4,51.6,44.6,91.7,30.1,5.4,51494,17.3,26.3,15.8,18.8,4.6,9.8,10,64.1,57.2,6.1,0.8,5.3,1,0,1,67135,15.8,28437,10093,91.6,13.4,0,0,1,1,1,144974,3.8,0.66,0.062722385,74.19726,2,1,1,1,1,1,1,1,0,1,0,1,5.25,8,1,1,1,8,0.80195975,80,1,2,1,2,1,0,0,0,0
"ME",0.02,26572,"SurveyMonkey",2016-10-24,2016-10-30,"Likely Voters",386,"Internet","Nonpartisan","None",0.38,0.5,0,0,0,0.03,0,0,0,0,9,36,47,17,2.3,96.8,1.7,1.9,1.5,0.1,0.3,1.5,1056410,48.4,51.6,44.6,91.7,30.1,5.4,51494,17.3,26.3,15.8,18.8,4.6,9.8,10,64.1,57.2,6.1,0.8,5.3,1,0,1,67135,15.8,28437,10093,91.6,13.4,0,0,1,1,1,144974,3.8,0.66,0.062722385,74.19726,2,1,1,1,1,1,1,1,0,1,0,1,5.25,8,1,1,1,8,0.80195975,80,1,2,1,2,1,0,0,0,0
"ME",0,26592,"UPI/CVOTER",2016-10-23,2016-10-29,"Likely Voters",312,"Internet","Nonpartisan","None",0.43,0.54,0,0,0,0.03,0,0,0,0,10,36,47,17,2.3,96.8,1.7,1.9,1.5,0.1,0.3,1.5,1056410,48.4,51.6,44.6,91.7,30.1,5.4,51494,17.3,26.3,15.8,18.8,4.6,9.8,10,64.1,57.2,6.1,0.8,5.3,1,0,1,67135,15.8,28437,10093,91.6,13.4,0,0,1,1,1,144974,3.8,0.66,0.062722385,74.19726,2,1,1,1,1,1,1,1,0,1,0,1,5.25,8,1,1,1,8,0.80195975,80,1,2,1,2,1,0,0,0,0
"ME",0.13,26601,"MPRC",2016-10-24,2016-10-26,"Likely Voters",812,"IVR/Online","Nonpartisan","None",0.4,0.47,0,0,0,0,0,0,0,0,13,36,47,17,2.3,96.8,1.7,1.9,1.5,0.1,0.3,1.5,1056410,48.4,51.6,44.6,91.7,30.1,5.4,51494,17.3,26.3,15.8,18.8,4.6,9.8,10,64.1,57.2,6.1,0.8,5.3,1,0,1,67135,15.8,28437,10093,91.6,13.4,0,0,1,1,1,144974,3.8,0.66,0.062722385,74.19726,2,1,1,1,1,1,1,1,0,1,0,1,5.25,8,1,1,1,8,0.80195975,80,1,2,1,2,1,0,0,0,0
"ME",0.03,26553,"UNH/Portland Press Herald/Maine Sunday Telegram",2016-10-20,2016-10-25,"Likely Voters",646,"Live Phone","Nonpartisan","None",0.37,0.48,0,0,0,0.06,0,0,0,0,14,36,47,17,2.3,96.8,1.7,1.9,1.5,0.1,0.3,1.5,1056410,48.4,51.6,44.6,91.7,30.1,5.4,51494,17.3,26.3,15.8,18.8,4.6,9.8,10,64.1,57.2,6.1,0.8,5.3,1,0,1,67135,15.8,28437,10093,91.6,13.4,0,0,1,1,1,144974,3.8,0.66,0.062722385,74.19726,2,1,1,1,1,1,1,1,0,1,0,1,5.25,8,1,1,1,8,0.80195975,80,1,2,1,2,1,0,0,0,0
"ME",0.03,26431,"SurveyMonkey",2016-10-17,2016-10-23,"Likely Voters",318,"Internet","Nonpartisan","None",0.36,0.5,0,0,0,0.05,0,0,0,0,16,36,47,17,2.3,96.8,1.7,1.9,1.5,0.1,0.3,1.5,1056410,48.4,51.6,44.6,91.7,30.1,5.4,51494,17.3,26.3,15.8,18.8,4.6,9.8,10,64.1,57.2,6.1,0.8,5.3,1,0,1,67135,15.8,28437,10093,91.6,13.4,0,0,1,1,1,144974,3.8,0.66,0.062722385,74.19726,2,1,1,1,1,1,1,1,0,1,0,1,5.25,8,1,1,1,8,0.80195975,80,1,2,1,2,1,0,0,0,0
